,String,Word Count,Good,Bad,Percent Indication
11439,1&r,258,37,221,85.65891472868216
11440,1&a,1663,135,1528,91.88214070956103
11441,_images,129,14,115,89.14728682170542
11442,scent,388,333,55,85.82474226804123
11443,1112,187,148,39,79.14438502673796
11444,hfa,110,71,39,64.54545454545455
11445,2974,149,134,15,89.93288590604027
11446,3583,104,38,66,63.46153846153846
11447,php?art,284,284,0,100.0
11448,height,122,100,22,81.9672131147541
11449,ymc,433,124,309,71.36258660508084
11450,ysm,168,121,47,72.02380952380952
11451,Daniel,224,224,0,100.0
11452,1021,167,133,34,79.64071856287426
11453,543,978,486,492,50.306748466257666
11454,0301,115,99,16,86.08695652173913
11455,high-schools,218,218,0,100.0
11456,&cc,394,38,356,90.35532994923858
11457,hindi,187,181,6,96.79144385026738
11458,hin,7479,5956,1523,79.63631501537638
11459,histori,535,522,13,97.57009345794393
11460,gina,670,433,237,64.6268656716418
11461,mov,5151,4855,296,94.25354300135896
11462,a37,153,27,126,82.35294117647058
11463,980,985,638,347,64.77157360406092
11464,hnn,412,286,126,69.41747572815534
11465,rink,285,245,40,85.96491228070175
11466,1979,217,198,19,91.2442396313364
11467,1982,155,141,14,90.96774193548387
11468,1983,142,125,17,88.02816901408451
11469,30371,205,1,204,99.51219512195122
11470,965,683,442,241,64.71449487554905
11471,olson,269,267,2,99.25650557620818
11472,8-1,350,231,119,66.0
11473,~m,910,609,301,66.92307692307692
11474,County,620,620,0,100.0
11475,d83,214,18,196,91.58878504672897
11476,efo,2167,1826,341,84.26395939086295
11477,-M,6469,6262,207,96.80012366671819
11478,points,139,108,31,77.6978417266187
11479,oral,448,396,52,88.39285714285714
11480,xtra,444,307,137,69.14414414414415
11481,wnm,208,44,164,78.84615384615384
11482,moh,173,128,45,73.98843930635839
11483,willis,102,102,0,100.0
11484,knigh,126,98,28,77.77777777777777
11485,gac,1145,952,193,83.14410480349345
11486,Press,134,125,9,93.28358208955224
11487,lh1,114,105,9,92.10526315789474
11488,indi,2496,2138,358,85.65705128205128
11489,~lheureux,101,101,0,100.0
11490,d0133,103,1,102,99.02912621359224
11491,pierce,111,106,5,95.49549549549549
11492,Release,138,138,0,100.0
11493,tracks,190,183,7,96.3157894736842
11494,pulse,237,183,54,77.21518987341773
11495,Season,249,249,0,100.0
11496,horne,116,109,7,93.96551724137932
11497,1085,107,78,29,72.89719626168224
11498,hos,4102,2117,1985,51.608971233544615
11499,?pa,1762,1613,149,91.54370034052214
11500,5011,117,57,60,51.282051282051285
11501,near,580,522,58,90.0
11502,Jackson,137,137,0,100.0
11503,iran,383,283,100,73.89033942558747
11504,spot,8883,8210,673,92.42373072160306
11505,hour,202,175,27,86.63366336633663
11506,038,784,508,276,64.79591836734694
11507,045,774,543,231,70.15503875968992
11508,037,1057,583,474,55.15610217596973
11509,052,925,672,253,72.64864864864865
11510,763,781,371,410,52.49679897567221
11511,442,744,418,326,56.18279569892473
11512,howe,133,104,29,78.19548872180451
11513,blr,316,282,34,89.24050632911393
11514,hunter,252,233,19,92.46031746031746
11515,816,556,375,181,67.44604316546763
11516,hti,405,306,99,75.55555555555556
11517,text-idx?c,289,289,0,100.0
11518,andrews,122,114,8,93.44262295081967
11519,hul,392,315,77,80.35714285714286
11520,Perf,111,99,12,89.1891891891892
11521,489,783,409,374,52.23499361430396
11522,korea,120,80,40,66.66666666666667
11523,php?la,114,105,9,92.10526315789474
11524,-94,177,162,15,91.52542372881356
11525,kane,145,125,20,86.20689655172414
11526,ice,10872,7124,3748,65.5261221486387
11527,icec,138,98,40,71.01449275362319
11528,icehockey,469,469,0,100.0
11529,ris,8113,6730,1383,82.95328485147294
11530,fth,511,423,88,82.7788649706458
11531,oec,130,63,67,51.53846153846154
11532,rim,2369,1179,1190,50.23216547066273
11533,fau,1893,1283,610,67.77601690438458
11534,iza,1737,1208,529,69.54519286125503
11535,a9b,169,28,141,83.4319526627219
11536,9a2,148,14,134,90.54054054054055
11537,IV,499,261,238,52.30460921843687
11538,ihe,254,172,82,67.71653543307086
11539,ijo,191,36,155,81.15183246073298
11540,ils,3532,2931,601,82.9841449603624
11541,dpr,3207,2341,866,72.99657000311818
11542,luxury,115,57,58,50.43478260869565
11543,imet,264,200,64,75.75757575757575
11544,iml,161,99,62,61.49068322981366
11545,jou,2030,1688,342,83.15270935960591
11546,v7,353,65,288,81.58640226628896
11547,471,738,459,279,62.19512195121951
11548,imtl,169,168,1,99.40828402366864
11549,b61,184,15,169,91.84782608695652
11550,910,707,490,217,69.3069306930693
11551,a26,150,37,113,75.33333333333333
11552,65a,238,12,226,94.95798319327731
11553,8b6,144,14,130,90.27777777777777
11554,?g,908,611,297,67.29074889867842
11555,035,728,473,255,64.97252747252747
11556,independ,270,263,7,97.4074074074074
11557,lmr,187,165,22,88.23529411764706
11558,recruit,295,282,13,95.59322033898304
11559,poe,481,407,74,84.61538461538461
11560,?ver,107,76,31,71.02803738317758
11561,industrie,152,122,30,80.26315789473684
11562,Walk,106,106,0,100.0
11563,2050,112,80,32,71.42857142857143
11564,newjersey,105,104,1,99.04761904761905
11565,shine,263,211,52,80.22813688212928
11566,cid1,125,125,0,100.0
11567,inner,617,589,28,95.46191247974068
11568,innova,127,79,48,62.20472440944882
11569,429,698,442,256,63.32378223495702
11570,inch,282,202,80,71.63120567375887
11571,dade,318,51,267,83.9622641509434
11572,stlouis,108,100,8,92.5925925925926
11573,sst,735,526,209,71.56462585034014
11574,&id,1798,1501,297,83.48164627363738
11575,relationship,100,91,9,91.0
11576,Fl,1331,995,336,74.75582268970699
11577,ipo,2128,1666,462,78.28947368421052
11578,AW,382,151,231,60.47120418848168
11579,hpa,249,133,116,53.4136546184739
11580,isla,956,816,140,85.35564853556485
11581,torrents,495,495,0,100.0
11582,issa,432,370,62,85.64814814814815
11583,themen,122,122,0,100.0
11584,italian,171,152,19,88.88888888888889
11585,itech,135,71,64,52.592592592592595
11586,1199,590,75,515,87.28813559322035
11587,itol,193,114,79,59.067357512953365
11588,itre,187,110,77,58.8235294117647
11589,2165,126,63,63,50.0
11590,-1-2,104,102,2,98.07692307692308
11591,cream,170,119,51,70.0
11592,-live,772,704,68,91.19170984455958
11593,the-r,374,371,3,99.19786096256685
11594,-album,620,616,4,99.35483870967742
11595,IU,359,81,278,77.43732590529248
11596,&o,321,236,85,73.5202492211838
11597,collin,110,101,9,91.81818181818181
11598,Theatre,104,104,0,100.0
11599,jama,151,121,30,80.13245033112582
11600,lead,1055,915,140,86.72985781990522
11601,386,637,412,225,64.67817896389325
11602,?do,277,245,32,88.4476534296029
11603,enja,211,200,11,94.7867298578199
11604,fgf,189,14,175,92.5925925925926
11605,jersey,600,590,10,98.33333333333333
11606,folio,266,135,131,50.75187969924812
11607,jets,146,128,18,87.67123287671232
11608,bdh,108,8,100,92.5925925925926
11609,Companies,173,173,0,100.0
11610,?article,286,285,1,99.65034965034965
11611,hampton,145,143,2,98.62068965517241
11612,901,668,457,211,68.41317365269461
11613,plu,4438,842,3596,81.02748986029744
11614,july,115,112,3,97.3913043478261
11615,belgi,169,157,12,92.89940828402366
11616,2511,483,63,420,86.95652173913044
11617,junk,323,297,26,91.95046439628483
11618,Hockey,359,359,0,100.0
11619,rea,22446,18765,3681,83.60064153969527
11620,royals,385,376,9,97.66233766233766
11621,sth,676,510,166,75.44378698224853
11622,kansas-city-mo,119,119,0,100.0
11623,kari,119,49,70,58.8235294117647
11624,jeffrey,144,125,19,86.80555555555556
11625,ocom,172,80,92,53.48837209302326
11626,lips,583,541,42,92.7958833619211
11627,cfb,189,42,147,77.77777777777777
11628,uez,248,126,122,50.806451612903224
11629,mfr,167,81,86,51.49700598802395
11630,865,698,372,326,53.29512893982808
11631,britannica,250,250,0,100.0
11632,childrens,101,93,8,92.07920792079207
11633,K2,335,58,277,82.68656716417911
11634,npage,250,151,99,60.4
11635,tch,19941,13650,6291,68.4519332029487
11636,kland,2248,2228,20,99.11032028469751
11637,541,752,399,353,53.058510638297875
11638,1904,103,88,15,85.4368932038835
11639,hnu,235,24,211,89.7872340425532
11640,orge,2187,2054,133,93.91860996799268
11641,kris,179,113,66,63.12849162011173
11642,aft,1882,1381,501,73.37938363443146
11643,eater,473,449,24,94.92600422832982
11644,elde,398,257,141,64.57286432160804
11645,925,602,423,179,70.265780730897
11646,pest,171,127,44,74.26900584795321
11647,college-basketball,168,168,0,100.0
11648,612,658,421,237,63.98176291793313
11649,arsa,190,160,30,84.21052631578948
11650,lasa,164,118,46,71.95121951219512
11651,judge,304,298,6,98.02631578947368
11652,lass,3325,2824,501,84.93233082706767
11653,33c,216,13,203,93.98148148148148
11654,lati,1866,1563,303,83.7620578778135
11655,lsp,493,335,158,67.95131845841784
11656,a25,368,46,322,87.5
11657,711,1166,454,712,61.06346483704974
11658,1117,116,101,15,87.06896551724138
11659,878,1246,353,893,71.66934189406099
11660,845,945,411,534,56.507936507936506
11661,938,931,381,550,59.07626208378088
11662,947,1458,460,998,68.44993141289437
11663,972,715,451,264,63.07692307692308
11664,1245,103,74,29,71.84466019417475
11665,1087,122,83,39,68.0327868852459
11666,344,723,438,285,60.58091286307054
11667,274,725,486,239,67.03448275862068
11668,462,971,372,599,61.68898043254377
11669,348,820,431,389,52.5609756097561
11670,1474,122,77,45,63.114754098360656
11671,lbi,319,189,130,59.24764890282132
11672,Y&,194,111,83,57.21649484536083
11673,Church,193,193,0,100.0
11674,amy,346,261,85,75.43352601156069
11675,obituary,855,855,0,100.0
11676,lens,145,99,46,68.27586206896552
11677,l2,1186,365,821,69.22428330522766
11678,f34,329,24,305,92.70516717325228
11679,f40,180,16,164,91.11111111111111
11680,f58,232,15,217,93.53448275862068
11681,fh,2622,807,1815,69.22196796338673
11682,d02,294,28,266,90.47619047619048
11683,hog,299,256,43,85.61872909698997
11684,sister,148,136,12,91.89189189189189
11685,ac4,162,44,118,72.8395061728395
11686,&keyword,210,210,0,100.0
11687,&lang,280,249,31,88.92857142857143
11688,kirk,113,100,13,88.49557522123894
11689,collins,101,94,7,93.06930693069307
11690,Young,136,136,0,100.0
11691,mercy,108,86,22,79.62962962962963
11692,departm,467,215,252,53.96145610278373
11693,uca,1240,960,280,77.41935483870968
11694,yi,2368,1292,1076,54.560810810810814
11695,liq,385,302,83,78.44155844155844
11696,1309,101,74,27,73.26732673267327
11697,bri,6748,6181,567,91.59751037344398
11698,776,707,376,331,53.18246110325318
11699,6947,581,28,553,95.18072289156626
11700,scotland,133,131,2,98.49624060150376
11701,lsf,386,78,308,79.79274611398964
11702,lj,1416,532,884,62.429378531073446
11703,lled,255,231,24,90.58823529411765
11704,llm,867,737,130,85.00576701268743
11705,lmc,152,109,43,71.71052631578948
11706,lmp,128,34,94,73.4375
11707,lne,924,573,351,62.01298701298701
11708,lnf,115,10,105,91.30434782608695
11709,Cook,121,104,17,85.9504132231405
11710,neighbor,201,198,3,98.50746268656717
11711,locator,377,369,8,97.87798408488064
11712,Location,106,104,2,98.11320754716981
11713,sams,136,99,37,72.79411764705883
11714,lom,565,356,209,63.008849557522126
11715,lone,607,528,79,86.9851729818781
11716,lce,185,104,81,56.21621621621622
11717,DQ,542,71,471,86.90036900369003
11718,los,2467,1921,546,77.86785569517633
11719,angeles,483,473,10,97.9296066252588
11720,lac,5600,4680,920,83.57142857142857
11721,npo,1061,942,119,88.7841658812441
11722,wst,443,287,156,64.78555304740406
11723,tfr,311,253,58,81.35048231511254
11724,llv,126,94,32,74.60317460317461
11725,lsc,446,330,116,73.99103139013452
11726,ltm,156,129,27,82.6923076923077
11727,sports-,308,305,3,99.02597402597402
11728,angl,485,400,85,82.47422680412372
11729,%25,338,181,157,53.55029585798817
11730,1113,135,108,27,80.0
11731,prince,372,333,39,89.51612903225806
11732,310,1002,714,288,71.25748502994011
11733,341,690,463,227,67.10144927536231
11734,php?st,232,230,2,99.13793103448276
11735,Ru,1160,981,179,84.56896551724138
11736,?go,155,44,111,71.61290322580645
11737,theglobeandmail,153,153,0,100.0
11738,tmi,227,188,39,82.81938325991189
11739,concord,274,242,32,88.32116788321167
11740,merritt,120,120,0,100.0
11741,deck,103,54,49,52.42718446601942
11742,arb,1777,1371,406,77.15250422059651
11743,nosorigines,241,241,0,100.0
11744,genealogielistfirstname,263,263,0,100.0
11745,aspx?ancestor,236,236,0,100.0
11746,0702,103,67,36,65.04854368932038
11747,784,1060,327,733,69.15094339622641
11748,2520,171,143,28,83.62573099415205
11749,thefullwiki,394,394,0,100.0
11750,north,1312,1195,117,91.08231707317073
11751,helps,126,38,88,69.84126984126985
11752,Hon,144,138,6,95.83333333333333
11753,martial,160,157,3,98.125
11754,mason,175,158,17,90.28571428571429
11755,f57,338,21,317,93.78698224852072
11756,combin,167,157,10,94.0119760479042
11757,Brand,127,127,0,100.0
11758,h-l,384,357,27,92.96875
11759,1947,124,107,17,86.29032258064517
11760,tis,6811,6013,798,88.28365878725592
11761,tsh,620,486,134,78.38709677419355
11762,hoff,112,101,11,90.17857142857143
11763,mbd,108,61,47,56.48148148148148
11764,2019,110,90,20,81.81818181818181
11765,1412,169,62,107,63.31360946745562
11766,russ,650,582,68,89.53846153846153
11767,?L,363,172,191,52.617079889807165
11768,mcd,219,156,63,71.23287671232876
11769,ewb,268,196,72,73.13432835820896
11770,oua,185,148,37,80.0
11771,mcn,246,169,77,68.69918699186992
11772,mcr,155,113,42,72.90322580645162
11773,found,676,563,113,83.28402366863905
11774,mda,246,97,149,60.56910569105691
11775,B%,151,118,33,78.1456953642384
11776,mds,151,119,32,78.80794701986756
11777,orate,339,296,43,87.31563421828909
11778,meat,163,147,16,90.1840490797546
11779,obu,464,248,216,53.44827586206897
11780,State,1427,1309,118,91.73090399439383
11781,Fb,260,43,217,83.46153846153845
11782,For,1256,1131,125,90.04777070063695
11783,1st,310,281,29,90.64516129032258
11784,Of,1050,905,145,86.19047619047619
11785,With,164,162,2,98.78048780487805
11786,Su,2087,1679,408,80.4504072831816
11787,To,3220,2679,541,83.19875776397515
11788,Dal,151,151,0,100.0
11789,As,1129,865,264,76.61647475642161
11790,From,116,112,4,96.55172413793103
11791,Soccer,146,146,0,100.0
11792,Place,196,196,0,100.0
11793,738,643,416,227,64.69673405909798
11794,occe,1756,1711,45,97.4373576309795
11795,medic,690,512,178,74.20289855072464
11796,lfe,287,173,114,60.278745644599304
11797,c-e,317,305,12,96.21451104100946
11798,AS,1169,667,502,57.05731394354149
11799,Pictures,202,152,50,75.24752475247524
11800,2198,128,43,85,66.40625
11801,cari,346,176,170,50.86705202312139
11802,velo,947,810,137,85.53326293558607
11803,ache,3034,1578,1456,52.01054713249835
11804,mayo,262,235,27,89.69465648854961
11805,Med,449,377,72,83.96436525612472
11806,latin,374,274,100,73.2620320855615
11807,rental,392,307,85,78.31632653061224
11808,midwest,109,102,7,93.57798165137615
11809,sunshine,119,107,12,89.91596638655462
11810,fight,943,895,48,94.90986214209968
11811,1100,240,212,28,88.33333333333333
11812,a-c,1505,1337,168,88.83720930232558
11813,-louis,238,238,0,100.0
11814,die,3187,2822,365,88.54722309381864
11815,howard,218,211,7,96.78899082568807
11816,iron,516,451,65,87.40310077519379
11817,5234,105,43,62,59.04761904761905
11818,headline,265,228,37,86.0377358490566
11819,anthon,315,301,14,95.55555555555556
11820,mlo,1708,79,1629,95.37470725995317
11821,751,605,376,229,62.14876033057851
11822,834,673,345,328,51.263001485884104
11823,scien,914,860,54,94.09190371991247
11824,filia,271,154,117,56.82656826568266
11825,Frank,349,349,0,100.0
11826,4358,102,61,41,59.80392156862745
11827,hoa,220,134,86,60.90909090909091
11828,prom,910,380,530,58.24175824175824
11829,mog,513,434,79,84.60038986354776
11830,1338,168,53,115,68.45238095238095
11831,1342,112,98,14,87.5
11832,lex,2295,1891,404,82.39651416122004
11833,mone,733,497,236,67.80354706684857
11834,0805,127,108,19,85.03937007874016
11835,amr,338,168,170,50.29585798816568
11836,STR,103,70,33,67.96116504854369
11837,840,647,436,211,67.38794435857805
11838,&cat,617,461,156,74.7163695299838
11839,emd,205,111,94,54.146341463414636
11840,hea,6616,5566,1050,84.12938331318017
11841,ofc,322,276,46,85.71428571428571
11842,reo,385,262,123,68.05194805194805
11843,rid,4558,3254,1304,71.39096094778412
11844,coupon,209,112,97,53.588516746411486
11845,bars,157,147,10,93.63057324840764
11846,mona,412,378,34,91.74757281553399
11847,asp?pid,219,219,0,100.0
11848,moria,541,509,32,94.08502772643253
11849,875,763,389,374,50.9829619921363
11850,mojo,111,99,12,89.1891891891892
11851,html?_nkw,526,526,0,100.0
11852,oui,1738,1500,238,86.30609896432681
11853,taxi,136,76,60,55.88235294117647
11854,movi,4577,4461,116,97.46558881363339
11855,Paul,559,557,2,99.6422182468694
11856,1310,116,87,29,75.0
11857,tvguide,685,685,0,100.0
11858,3598,132,40,92,69.69696969696969
11859,mp3bear,164,164,0,100.0
11860,mpra,110,16,94,85.45454545454545
11861,mq,634,174,460,72.55520504731861
11862,producer,121,119,2,98.34710743801652
11863,VS,327,109,218,66.66666666666666
11864,mch,245,180,65,73.46938775510205
11865,muir,123,123,0,100.0
11866,muscle,107,86,21,80.37383177570094
11867,tiga,273,230,43,84.24908424908425
11868,corey,105,103,2,98.0952380952381
11869,erica,4060,3688,372,90.83743842364532
11870,hats,340,263,77,77.3529411764706
11871,hole,329,260,69,79.0273556231003
11872,mono,142,104,38,73.2394366197183
11873,qz,440,46,394,89.54545454545455
11874,013,1759,826,933,53.041500852757245
11875,1d9,365,11,354,96.98630136986301
11876,48f,144,13,131,90.97222222222223
11877,b4c,147,19,128,87.07482993197279
11878,be2,148,16,132,89.1891891891892
11879,mwo,128,81,47,63.28125
11880,lek,712,210,502,70.50561797752809
11881,5938,126,20,106,84.12698412698413
11882,female,192,187,5,97.39583333333333
11883,fname,275,272,3,98.9090909090909
11884,lname,282,278,4,98.58156028368795
11885,jerseys,119,115,4,96.63865546218487
11886,sipp,103,81,22,78.64077669902913
11887,1512,104,60,44,57.69230769230769
11888,West,401,380,21,94.76309226932668
11889,MC,683,335,348,50.95168374816984
11890,hall-of-fame,110,110,0,100.0
11891,angela,115,106,9,92.17391304347827
11892,beth,379,333,46,87.86279683377309
11893,donald,475,436,39,91.78947368421052
11894,casey,116,100,16,86.20689655172414
11895,curt,160,125,35,78.125
11896,elizabeth,144,133,11,92.36111111111111
11897,ernie,272,268,4,98.52941176470588
11898,jamie,111,98,13,88.28828828828829
11899,justin,195,178,17,91.28205128205128
11900,lew,1027,565,462,55.01460564751704
11901,nels,473,435,38,91.9661733615222
11902,randy,115,111,4,96.52173913043478
